year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands
173,10.142857142857142,19.714285714285715,97.57142857142857,48.142857142857146,19.714285714285715,3.5714285714285716,80.0,1.5714285714285714,4.428571428571429,2.7142857142857144,70.71428571428571,22.714285714285715,2.2857142857142856,19.571428571428573,1.5714285714285714,15.142857142857142,48.0,3.142857142857143,10.571428571428571,8.857142857142858,14.0,0.0,9.857142857142858,5.571428571428571,4.857142857142857,3.2857142857142856,21.714285714285715,19.714285714285715,1.5714285714285714,1.4285714285714286,7.142857142857143,0.0,16.142857142857142,1.8571428571428572,3.857142857142857,17.857142857142858,18.428571428571427,13.428571428571429,1.7142857142857142,4.714285714285714,0.7142857142857143,17.571428571428573,4.285714285714286,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143,15.285714285714286,1.1428571428571428,0.8571428571428571,1.7142857142857142,0.0,0.0,0.2857142857142857,0.0
174,11.142857142857142,21.428571428571427,96.14285714285714,58.57142857142857,20.285714285714285,3.4285714285714284,82.85714285714286,1.5714285714285714,4.428571428571429,2.7142857142857144,73.0,19.142857142857142,2.2857142857142856,19.857142857142858,1.4285714285714286,16.857142857142858,44.857142857142854,3.2857142857142856,10.857142857142858,8.0,13.142857142857142,0.0,9.571428571428571,5.857142857142857,4.571428571428571,3.4285714285714284,21.857142857142858,20.142857142857142,1.2857142857142858,1.8571428571428572,7.285714285714286,0.0,16.142857142857142,1.8571428571428572,4.428571428571429,18.285714285714285,21.0,13.571428571428571,1.7142857142857142,4.857142857142857,0.7142857142857143,19.714285714285715,4.571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143,16.285714285714285,1.1428571428571428,0.8571428571428571,1.7142857142857142,0.0,0.0,0.14285714285714285,0.0
175,9.857142857142858,21.142857142857142,90.57142857142857,59.714285714285715,18.857142857142858,3.2857142857142856,83.85714285714286,1.7142857142857142,3.7142857142857144,3.142857142857143,71.28571428571429,23.428571428571427,3.4285714285714284,20.428571428571427,1.2857142857142858,17.571428571428573,47.285714285714285,3.4285714285714284,11.285714285714286,8.428571428571429,13.142857142857142,0.2857142857142857,9.142857142857142,5.0,4.428571428571429,3.5714285714285716,22.428571428571427,20.714285714285715,1.0,1.8571428571428572,8.285714285714286,0.0,16.428571428571427,4.714285714285714,4.285714285714286,18.142857142857142,19.571428571428573,14.142857142857142,1.7142857142857142,4.428571428571429,0.7142857142857143,19.428571428571427,4.714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143,16.714285714285715,1.1428571428571428,1.2857142857142858,1.7142857142857142,0.0,0.0,0.2857142857142857,0.0
176,11.428571428571429,20.571428571428573,94.85714285714286,58.285714285714285,18.142857142857142,2.4285714285714284,90.42857142857143,1.7142857142857142,4.571428571428571,3.2857142857142856,81.14285714285714,22.571428571428573,2.2857142857142856,20.857142857142858,1.1428571428571428,19.428571428571427,43.0,4.285714285714286,9.714285714285714,9.142857142857142,14.285714285714286,0.2857142857142857,8.285714285714286,5.0,4.857142857142857,3.4285714285714284,19.714285714285715,21.0,1.0,1.8571428571428572,7.571428571428571,0.0,13.714285714285714,4.857142857142857,3.857142857142857,18.0,14.142857142857142,10.571428571428571,1.5714285714285714,4.285714285714286,0.5714285714285714,16.285714285714285,4.571428571428571,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,18.714285714285715,1.2857142857142858,1.5714285714285714,1.7142857142857142,0.0,0.0,0.2857142857142857,0.0
177,13.0,17.142857142857142,94.28571428571429,67.0,17.857142857142858,2.4285714285714284,93.57142857142857,1.5714285714285714,4.571428571428571,3.0,90.28571428571429,24.285714285714285,2.2857142857142856,22.714285714285715,1.1428571428571428,18.285714285714285,30.142857142857142,5.428571428571429,9.428571428571429,9.0,13.571428571428571,0.2857142857142857,7.571428571428571,4.857142857142857,5.0,3.5714285714285716,21.0,16.285714285714285,1.0,2.4285714285714284,7.428571428571429,0.0,12.428571428571429,5.285714285714286,5.428571428571429,17.428571428571427,12.0,9.571428571428571,1.8571428571428572,4.285714285714286,0.8571428571428571,14.571428571428571,4.285714285714286,0.42857142857142855,0.14285714285714285,0.0,0.5714285714285714,21.857142857142858,1.8571428571428572,1.5714285714285714,1.7142857142857142,0.0,0.0,0.42857142857142855,0.0
178,11.714285714285714,17.714285714285715,95.0,65.57142857142857,16.0,2.5714285714285716,101.0,1.8571428571428572,4.142857142857143,2.7142857142857144,95.42857142857143,22.0,2.0,23.285714285714285,1.1428571428571428,18.571428571428573,31.0,5.571428571428571,8.428571428571429,7.571428571428571,12.285714285714286,0.2857142857142857,8.0,5.0,5.428571428571429,4.0,20.571428571428573,23.571428571428573,0.8571428571428571,2.142857142857143,7.142857142857143,0.0,10.0,5.857142857142857,5.571428571428571,18.571428571428573,13.857142857142858,10.857142857142858,2.0,4.571428571428571,0.5714285714285714,14.857142857142858,4.142857142857143,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,23.142857142857142,1.8571428571428572,1.4285714285714286,1.8571428571428572,0.0,0.0,0.5714285714285714,0.0
179,10.285714285714286,17.0,95.85714285714286,72.0,15.142857142857142,2.4285714285714284,108.57142857142857,2.0,4.428571428571429,3.0,100.42857142857143,20.428571428571427,2.0,22.285714285714285,0.7142857142857143,19.285714285714285,29.285714285714285,4.142857142857143,8.0,8.142857142857142,13.142857142857142,0.42857142857142855,7.857142857142857,5.714285714285714,5.714285714285714,4.142857142857143,18.285714285714285,23.857142857142858,1.2857142857142858,2.2857142857142856,6.285714285714286,0.0,7.857142857142857,6.857142857142857,5.285714285714286,18.428571428571427,11.428571428571429,10.0,1.2857142857142858,5.714285714285714,0.5714285714285714,16.714285714285715,3.7142857142857144,0.7142857142857143,0.42857142857142855,0.0,0.5714285714285714,23.0,2.5714285714285716,1.2857142857142858,2.5714285714285716,0.0,0.0,0.7142857142857143,0.0
180,11.857142857142858,16.285714285714285,97.85714285714286,82.14285714285714,15.571428571428571,3.2857142857142856,109.42857142857143,1.7142857142857142,4.428571428571429,3.4285714285714284,99.71428571428571,21.142857142857142,2.0,22.714285714285715,0.7142857142857143,19.0,24.857142857142858,4.0,8.285714285714286,7.857142857142857,14.285714285714286,0.5714285714285714,9.142857142857142,5.857142857142857,5.857142857142857,4.285714285714286,17.571428571428573,26.285714285714285,1.4285714285714286,2.5714285714285716,6.571428571428571,0.0,9.0,6.857142857142857,6.0,15.142857142857142,13.714285714285714,7.285714285714286,1.0,5.428571428571429,0.8571428571428571,16.571428571428573,3.7142857142857144,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.7142857142857143,24.571428571428573,2.5714285714285716,1.1428571428571428,1.5714285714285714,0.0,0.0,0.5714285714285714,0.0
181,10.571428571428571,14.285714285714286,95.42857142857143,75.57142857142857,15.142857142857142,3.5714285714285716,112.42857142857143,1.7142857142857142,4.0,3.5714285714285716,105.71428571428571,22.571428571428573,2.0,22.714285714285715,1.0,18.428571428571427,25.857142857142858,3.857142857142857,8.285714285714286,7.857142857142857,14.714285714285714,0.5714285714285714,8.857142857142858,6.0,5.857142857142857,4.142857142857143,17.714285714285715,27.714285714285715,1.4285714285714286,1.8571428571428572,6.428571428571429,0.0,8.714285714285714,6.857142857142857,5.857142857142857,18.142857142857142,16.571428571428573,7.428571428571429,1.2857142857142858,5.142857142857143,0.8571428571428571,15.142857142857142,3.7142857142857144,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.42857142857142855,23.714285714285715,2.5714285714285716,1.1428571428571428,1.5714285714285714,0.0,0.0,0.5714285714285714,0.0
182,11.714285714285714,14.571428571428571,96.85714285714286,77.85714285714286,14.714285714285714,3.857142857142857,121.0,2.142857142857143,4.714285714285714,3.4285714285714284,113.57142857142857,18.285714285714285,1.5714285714285714,20.142857142857142,1.0,18.428571428571427,22.142857142857142,4.428571428571429,8.142857142857142,7.714285714285714,14.285714285714286,0.2857142857142857,9.0,5.428571428571429,6.142857142857143,4.0,17.285714285714285,27.428571428571427,1.5714285714285714,2.4285714285714284,5.428571428571429,0.0,9.0,5.0,6.142857142857143,21.285714285714285,17.857142857142858,7.571428571428571,1.2857142857142858,5.714285714285714,0.8571428571428571,15.428571428571429,4.285714285714286,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.42857142857142855,23.857142857142858,3.0,1.0,1.8571428571428572,0.0,0.0,0.42857142857142855,0.0
183,9.428571428571429,13.714285714285714,93.71428571428571,82.42857142857143,15.714285714285714,4.857142857142857,124.28571428571429,2.0,4.142857142857143,3.5714285714285716,113.85714285714286,18.0,1.5714285714285714,27.142857142857142,1.1428571428571428,17.142857142857142,22.142857142857142,3.5714285714285716,9.714285714285714,9.571428571428571,15.142857142857142,0.2857142857142857,10.142857142857142,4.285714285714286,5.714285714285714,4.714285714285714,17.285714285714285,32.57142857142857,1.7142857142857142,2.2857142857142856,5.571428571428571,0.0,10.142857142857142,4.857142857142857,7.0,23.285714285714285,21.428571428571427,7.857142857142857,1.2857142857142858,6.142857142857143,1.0,16.714285714285715,5.285714285714286,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.5714285714285714,19.857142857142858,3.4285714285714284,0.8571428571428571,1.5714285714285714,0.0,0.0,0.5714285714285714,0.0
184,6.857142857142857,15.571428571428571,95.71428571428571,76.28571428571429,14.285714285714286,5.571428571428571,133.14285714285714,1.7142857142857142,4.142857142857143,3.5714285714285716,117.71428571428571,16.142857142857142,1.4285714285714286,33.42857142857143,1.1428571428571428,18.714285714285715,10.428571428571429,3.857142857142857,9.142857142857142,12.285714285714286,15.0,0.42857142857142855,11.142857142857142,4.571428571428571,4.857142857142857,6.0,16.285714285714285,41.0,1.2857142857142858,2.2857142857142856,7.857142857142857,0.0,8.428571428571429,3.7142857142857144,5.285714285714286,29.857142857142858,22.857142857142858,8.285714285714286,1.1428571428571428,6.428571428571429,0.8571428571428571,19.0,4.857142857142857,1.1428571428571428,0.42857142857142855,0.2857142857142857,0.5714285714285714,21.857142857142858,3.5714285714285716,1.1428571428571428,2.0,0.14285714285714285,0.0,0.5714285714285714,0.0
185,8.0,15.142857142857142,100.0,80.14285714285714,14.857142857142858,6.857142857142857,138.57142857142858,1.5714285714285714,5.285714285714286,3.5714285714285716,120.14285714285714,19.571428571428573,1.8571428571428572,35.0,1.4285714285714286,19.571428571428573,9.285714285714286,6.0,8.857142857142858,11.714285714285714,18.142857142857142,0.5714285714285714,12.142857142857142,4.428571428571429,5.0,5.571428571428571,14.714285714285714,37.714285714285715,1.0,2.4285714285714284,9.571428571428571,0.0,6.714285714285714,3.0,5.571428571428571,28.714285714285715,21.857142857142858,6.571428571428571,0.8571428571428571,6.428571428571429,1.1428571428571428,18.285714285714285,4.857142857142857,1.1428571428571428,0.14285714285714285,0.2857142857142857,0.5714285714285714,23.857142857142858,4.0,1.1428571428571428,2.2857142857142856,0.14285714285714285,0.0,0.5714285714285714,0.0
186,13.142857142857142,16.0,102.57142857142857,79.85714285714286,13.714285714285714,6.428571428571429,141.0,2.0,5.571428571428571,4.142857142857143,121.14285714285714,18.714285714285715,1.7142857142857142,42.42857142857143,1.7142857142857142,18.714285714285715,11.571428571428571,5.428571428571429,9.0,12.0,17.285714285714285,0.42857142857142855,11.571428571428571,4.0,4.714285714285714,5.571428571428571,15.0,41.285714285714285,0.5714285714285714,2.857142857142857,10.0,0.0,7.714285714285714,2.4285714285714284,5.857142857142857,29.428571428571427,26.428571428571427,6.285714285714286,0.8571428571428571,5.857142857142857,8.142857142857142,18.714285714285715,5.142857142857143,1.2857142857142858,0.14285714285714285,0.2857142857142857,0.42857142857142855,24.714285714285715,4.142857142857143,1.2857142857142858,2.0,0.14285714285714285,0.0,0.42857142857142855,0.0
187,11.714285714285714,15.285714285714286,104.42857142857143,79.28571428571429,13.0,6.857142857142857,147.14285714285714,2.0,5.0,3.857142857142857,126.0,18.285714285714285,1.7142857142857142,45.142857142857146,1.8571428571428572,21.142857142857142,11.0,6.0,9.285714285714286,12.285714285714286,17.857142857142858,0.2857142857142857,10.714285714285714,4.142857142857143,4.714285714285714,6.428571428571429,14.142857142857142,47.142857142857146,0.42857142857142855,3.0,9.428571428571429,0.0,7.142857142857143,2.4285714285714284,5.142857142857143,29.428571428571427,23.571428571428573,5.0,0.8571428571428571,6.0,8.0,19.142857142857142,5.428571428571429,1.2857142857142858,0.14285714285714285,0.2857142857142857,0.2857142857142857,24.285714285714285,4.285714285714286,1.2857142857142858,3.2857142857142856,0.14285714285714285,0.0,0.42857142857142855,0.0
188,11.857142857142858,14.857142857142858,105.85714285714286,77.85714285714286,14.0,6.857142857142857,151.0,2.0,5.0,4.142857142857143,124.57142857142857,16.857142857142858,1.7142857142857142,44.857142857142854,1.5714285714285714,20.857142857142858,11.571428571428571,6.0,9.0,12.285714285714286,17.285714285714285,0.2857142857142857,11.571428571428571,3.857142857142857,4.714285714285714,6.428571428571429,13.714285714285714,48.0,0.42857142857142855,3.142857142857143,10.428571428571429,0.0,7.285714285714286,2.4285714285714284,5.142857142857143,31.428571428571427,19.0,4.714285714285714,0.7142857142857143,6.285714285714286,8.0,20.0,6.142857142857143,1.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,26.571428571428573,4.285714285714286,1.2857142857142858,3.2857142857142856,0.14285714285714285,0.0,0.42857142857142855,0.0
189,12.714285714285714,17.0,111.42857142857143,75.0,14.714285714285714,7.142857142857143,304.57142857142856,1.2857142857142858,5.142857142857143,3.5714285714285716,122.71428571428571,17.0,1.2857142857142858,46.0,1.5714285714285714,19.857142857142858,12.714285714285714,5.857142857142857,9.285714285714286,12.714285714285714,18.142857142857142,0.2857142857142857,11.571428571428571,4.571428571428571,4.428571428571429,6.142857142857143,14.0,48.857142857142854,0.42857142857142855,2.857142857142857,11.571428571428571,0.0,7.285714285714286,1.7142857142857142,5.428571428571429,30.571428571428573,22.142857142857142,4.285714285714286,0.7142857142857143,6.428571428571429,8.0,20.428571428571427,5.857142857142857,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.2857142857142857,28.571428571428573,5.142857142857143,1.1428571428571428,3.0,0.14285714285714285,0.0,0.8571428571428571,0.0
190,14.428571428571429,17.714285714285715,119.0,72.28571428571429,14.428571428571429,6.857142857142857,314.14285714285717,1.8571428571428572,5.0,4.714285714285714,130.14285714285714,16.428571428571427,1.2857142857142858,43.142857142857146,1.2857142857142858,20.714285714285715,12.571428571428571,6.428571428571429,8.0,11.428571428571429,17.857142857142858,0.2857142857142857,11.142857142857142,5.714285714285714,4.571428571428571,6.857142857142857,14.714285714285714,49.142857142857146,0.42857142857142855,3.5714285714285716,12.571428571428571,0.0,6.714285714285714,2.4285714285714284,4.428571428571429,29.142857142857142,23.285714285714285,5.857142857142857,0.7142857142857143,7.714285714285714,7.857142857142857,22.0,5.428571428571429,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.42857142857142855,26.857142857142858,5.857142857142857,1.7142857142857142,4.142857142857143,0.14285714285714285,0.0,1.4285714285714286,0.0
191,15.428571428571429,16.714285714285715,120.85714285714286,70.57142857142857,16.0,6.571428571428571,330.2857142857143,2.4285714285714284,5.0,5.571428571428571,141.14285714285714,16.285714285714285,1.4285714285714286,43.142857142857146,1.2857142857142858,22.857142857142858,13.0,7.714285714285714,10.428571428571429,11.0,18.571428571428573,0.14285714285714285,9.857142857142858,6.571428571428571,5.285714285714286,7.0,13.428571428571429,47.142857142857146,0.5714285714285714,3.5714285714285716,10.428571428571429,0.0,10.571428571428571,2.7142857142857144,5.714285714285714,30.428571428571427,26.714285714285715,5.0,1.4285714285714286,7.714285714285714,7.714285714285714,20.0,5.857142857142857,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.42857142857142855,24.857142857142858,5.714285714285714,1.7142857142857142,3.7142857142857144,0.14285714285714285,0.0,1.4285714285714286,0.0
192,14.857142857142858,16.285714285714285,117.0,80.14285714285714,15.857142857142858,5.857142857142857,324.7142857142857,2.142857142857143,4.571428571428571,5.857142857142857,152.57142857142858,13.142857142857142,0.8571428571428571,44.0,1.4285714285714286,25.0,11.285714285714286,5.428571428571429,11.285714285714286,13.714285714285714,15.571428571428571,0.0,9.428571428571429,6.0,4.714285714285714,8.428571428571429,15.142857142857142,47.57142857142857,0.42857142857142855,4.428571428571429,10.857142857142858,0.14285714285714285,12.428571428571429,3.0,6.428571428571429,34.142857142857146,26.571428571428573,7.0,1.1428571428571428,8.0,7.428571428571429,25.0,5.571428571428571,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.5714285714285714,24.0,5.428571428571429,1.7142857142857142,3.7142857142857144,0.14285714285714285,0.0,1.7142857142857142,0.0
193,9.0,17.571428571428573,128.14285714285714,77.0,15.857142857142858,8.0,342.42857142857144,2.2857142857142856,4.428571428571429,5.714285714285714,170.0,13.428571428571429,0.7142857142857143,43.714285714285715,1.1428571428571428,25.428571428571427,7.714285714285714,7.142857142857143,10.142857142857142,15.571428571428571,17.285714285714285,0.0,11.571428571428571,5.428571428571429,4.857142857142857,8.142857142857142,14.142857142857142,46.714285714285715,0.5714285714285714,4.0,12.0,0.14285714285714285,15.285714285714286,2.7142857142857144,6.571428571428571,33.42857142857143,27.428571428571427,7.285714285714286,1.1428571428571428,8.428571428571429,1.0,28.571428571428573,5.857142857142857,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.7142857142857143,20.285714285714285,6.428571428571429,2.0,4.0,0.14285714285714285,0.0,1.8571428571428572,0.0
194,12.0,16.285714285714285,133.85714285714286,66.42857142857143,16.571428571428573,7.857142857142857,353.57142857142856,2.2857142857142856,4.857142857142857,6.142857142857143,177.85714285714286,13.571428571428571,0.7142857142857143,46.142857142857146,1.0,26.857142857142858,7.714285714285714,7.285714285714286,10.428571428571429,14.142857142857142,14.714285714285714,0.0,10.857142857142858,5.857142857142857,5.0,7.571428571428571,14.714285714285714,40.857142857142854,0.5714285714285714,3.5714285714285716,12.428571428571429,0.14285714285714285,20.0,2.7142857142857144,6.857142857142857,33.42857142857143,31.142857142857142,8.285714285714286,1.7142857142857142,8.428571428571429,0.8571428571428571,30.428571428571427,6.285714285714286,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.5714285714285714,21.0,6.714285714285714,2.142857142857143,3.4285714285714284,0.14285714285714285,0.0,1.8571428571428572,0.0
195,12.0,17.571428571428573,135.42857142857142,65.14285714285714,15.571428571428571,7.857142857142857,347.14285714285717,2.2857142857142856,5.0,5.714285714285714,175.71428571428572,13.714285714285714,0.7142857142857143,47.714285714285715,1.1428571428571428,27.0,7.0,7.285714285714286,10.714285714285714,14.142857142857142,15.285714285714286,0.0,10.285714285714286,5.857142857142857,5.714285714285714,7.714285714285714,14.857142857142858,40.857142857142854,0.7142857142857143,3.7142857142857144,11.428571428571429,0.14285714285714285,20.0,2.7142857142857144,7.0,34.857142857142854,31.714285714285715,8.285714285714286,1.7142857142857142,9.0,0.8571428571428571,29.714285714285715,5.714285714285714,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.5714285714285714,22.0,6.714285714285714,2.142857142857143,4.142857142857143,0.14285714285714285,0.0,2.0,0.0
196,10.571428571428571,15.571428571428571,136.57142857142858,66.42857142857143,16.0,7.857142857142857,200.71428571428572,1.7142857142857142,4.571428571428571,6.428571428571429,175.14285714285714,13.0,0.8571428571428571,46.42857142857143,1.1428571428571428,28.285714285714285,6.0,7.0,10.857142857142858,15.428571428571429,16.142857142857142,0.0,10.571428571428571,5.142857142857143,5.714285714285714,8.0,14.571428571428571,41.0,0.5714285714285714,4.0,10.142857142857142,0.14285714285714285,19.428571428571427,2.7142857142857144,6.857142857142857,34.0,27.857142857142858,9.0,1.7142857142857142,9.571428571428571,0.8571428571428571,30.0,5.142857142857143,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.7142857142857143,20.285714285714285,6.142857142857143,2.4285714285714284,4.142857142857143,0.14285714285714285,0.0,1.5714285714285714,0.0
197,10.428571428571429,14.571428571428571,140.0,60.857142857142854,15.142857142857142,7.714285714285714,204.71428571428572,1.8571428571428572,4.857142857142857,4.428571428571429,183.57142857142858,12.714285714285714,0.8571428571428571,49.57142857142857,1.2857142857142858,27.285714285714285,4.571428571428571,6.571428571428571,10.285714285714286,14.571428571428571,16.428571428571427,0.14285714285714285,10.285714285714286,4.857142857142857,5.714285714285714,8.142857142857142,14.142857142857142,40.285714285714285,0.5714285714285714,3.2857142857142856,9.571428571428571,0.14285714285714285,21.285714285714285,2.0,7.0,34.142857142857146,26.857142857142858,6.857142857142857,1.8571428571428572,8.857142857142858,1.0,30.0,4.571428571428571,1.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,25.0,6.571428571428571,1.7142857142857142,4.0,0.14285714285714285,0.0,1.8571428571428572,0.0
198,8.857142857142858,16.428571428571427,140.28571428571428,66.14285714285714,11.285714285714286,8.428571428571429,188.28571428571428,1.5714285714285714,4.714285714285714,4.142857142857143,184.85714285714286,12.714285714285714,0.7142857142857143,47.57142857142857,1.0,27.142857142857142,6.285714285714286,4.428571428571429,8.285714285714286,15.571428571428571,17.428571428571427,0.14285714285714285,10.714285714285714,3.5714285714285716,5.857142857142857,8.571428571428571,13.0,39.857142857142854,0.42857142857142855,3.142857142857143,9.714285714285714,0.14285714285714285,21.285714285714285,1.7142857142857142,6.571428571428571,30.428571428571427,24.857142857142858,7.714285714285714,1.1428571428571428,10.571428571428571,0.8571428571428571,34.42857142857143,5.0,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.42857142857142855,22.428571428571427,6.0,1.5714285714285714,5.0,0.14285714285714285,0.0,1.7142857142857142,0.0
199,9.0,17.0,143.57142857142858,53.857142857142854,13.714285714285714,8.571428571428571,201.85714285714286,2.0,4.142857142857143,3.5714285714285716,165.85714285714286,-4.714285714285714,1.0,49.42857142857143,0.5714285714285714,27.571428571428573,5.714285714285714,4.428571428571429,9.0,13.714285714285714,21.142857142857142,0.42857142857142855,9.571428571428571,4.571428571428571,6.142857142857143,8.142857142857142,13.142857142857142,39.42857142857143,0.42857142857142855,2.7142857142857144,8.714285714285714,0.14285714285714285,22.571428571428573,0.8571428571428571,6.714285714285714,31.571428571428573,25.142857142857142,8.857142857142858,1.7142857142857142,10.428571428571429,0.8571428571428571,30.571428571428573,4.857142857142857,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.2857142857142857,21.285714285714285,6.714285714285714,1.5714285714285714,6.285714285714286,0.14285714285714285,0.0,1.2857142857142858,0.0
200,12.857142857142858,18.571428571428573,139.28571428571428,55.714285714285715,14.285714285714286,8.285714285714286,201.0,2.0,4.142857142857143,3.7142857142857144,154.85714285714286,-5.142857142857143,1.0,50.714285714285715,0.5714285714285714,30.428571428571427,5.857142857142857,3.0,10.285714285714286,12.714285714285714,20.428571428571427,0.7142857142857143,8.285714285714286,4.571428571428571,5.857142857142857,8.428571428571429,14.142857142857142,35.714285714285715,0.5714285714285714,3.142857142857143,9.857142857142858,0.14285714285714285,20.428571428571427,1.2857142857142858,6.142857142857143,36.857142857142854,23.285714285714285,10.571428571428571,2.0,9.714285714285714,0.42857142857142855,26.428571428571427,4.714285714285714,1.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,22.142857142857142,5.428571428571429,1.5714285714285714,6.571428571428571,0.14285714285714285,0.0,1.5714285714285714,0.0
201,10.857142857142858,19.857142857142858,133.42857142857142,55.285714285714285,13.571428571428571,7.428571428571429,201.14285714285714,2.142857142857143,3.4285714285714284,4.142857142857143,155.28571428571428,-6.428571428571429,1.0,50.142857142857146,0.42857142857142855,27.857142857142858,5.571428571428571,2.2857142857142856,10.142857142857142,16.714285714285715,20.714285714285715,0.7142857142857143,9.285714285714286,4.571428571428571,6.142857142857143,7.714285714285714,14.571428571428571,36.57142857142857,0.7142857142857143,3.142857142857143,10.0,0.14285714285714285,15.285714285714286,1.2857142857142858,7.428571428571429,36.857142857142854,21.857142857142858,8.714285714285714,1.7142857142857142,11.0,0.7142857142857143,25.857142857142858,4.285714285714286,1.2857142857142858,0.2857142857142857,0.2857142857142857,0.2857142857142857,21.714285714285715,5.571428571428571,2.0,7.0,0.14285714285714285,0.0,2.142857142857143,0.0
202,13.428571428571429,19.142857142857142,138.0,54.714285714285715,13.857142857142858,7.571428571428571,209.14285714285714,2.142857142857143,3.4285714285714284,4.0,157.42857142857142,-6.714285714285714,1.0,50.0,0.2857142857142857,28.428571428571427,5.428571428571429,2.4285714285714284,10.0,18.0,21.0,0.7142857142857143,9.428571428571429,4.428571428571429,6.285714285714286,7.571428571428571,14.285714285714286,36.285714285714285,0.7142857142857143,2.7142857142857144,10.714285714285714,0.14285714285714285,15.428571428571429,1.2857142857142858,7.571428571428571,36.57142857142857,20.0,8.571428571428571,1.5714285714285714,11.428571428571429,0.8571428571428571,27.571428571428573,4.428571428571429,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,20.142857142857142,5.714285714285714,2.0,7.0,0.14285714285714285,0.0,3.142857142857143,0.0
203,13.714285714285714,18.0,137.14285714285714,53.142857142857146,13.285714285714286,7.0,195.28571428571428,2.857142857142857,4.142857142857143,4.0,160.0,-7.428571428571429,0.7142857142857143,54.0,0.2857142857142857,26.428571428571427,4.571428571428571,2.7142857142857144,9.714285714285714,16.571428571428573,20.714285714285715,1.1428571428571428,9.142857142857142,4.571428571428571,6.428571428571429,7.714285714285714,14.571428571428571,36.57142857142857,0.7142857142857143,3.0,11.571428571428571,0.14285714285714285,15.571428571428571,1.0,7.285714285714286,37.57142857142857,19.142857142857142,8.142857142857142,1.5714285714285714,11.428571428571429,0.8571428571428571,28.714285714285715,5.0,1.1428571428571428,0.14285714285714285,0.14285714285714285,0.14285714285714285,23.428571428571427,5.285714285714286,1.5714285714285714,7.0,0.14285714285714285,0.0,3.4285714285714284,0.0
204,11.428571428571429,18.857142857142858,136.85714285714286,50.714285714285715,13.428571428571429,6.714285714285714,194.28571428571428,2.5714285714285716,3.7142857142857144,5.142857142857143,164.42857142857142,-7.142857142857143,0.7142857142857143,60.0,0.14285714285714285,28.571428571428573,4.714285714285714,3.2857142857142856,10.571428571428571,17.142857142857142,22.285714285714285,1.2857142857142858,10.428571428571429,4.857142857142857,6.714285714285714,7.428571428571429,15.428571428571429,35.857142857142854,0.8571428571428571,3.0,10.285714285714286,0.14285714285714285,14.285714285714286,1.0,8.285714285714286,37.42857142857143,19.714285714285715,8.571428571428571,1.4285714285714286,10.857142857142858,0.5714285714285714,27.285714285714285,5.0,1.5714285714285714,0.2857142857142857,0.14285714285714285,0.42857142857142855,25.857142857142858,4.857142857142857,1.8571428571428572,7.142857142857143,0.14285714285714285,0.0,3.2857142857142856,0.0
