year,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,NewYork,RhodeIsland,Georgia,NewHampshire,NorthCarolina,NewJersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,SouthCarolina,DistrictofColumbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,SouthDakota,Arkansas,Delaware,Mississippi,NewMexico,NorthDakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,PuertoRico,VirginIslands,Guam,WestVirginia,NorthernMarianaIslands,AmericanSamoa
459,1379.857142857143,2842.8571428571427,2233.285714285714,680.4285714285714,1532.142857142857,752.7142857142857,3283.1428571428573,343.57142857142856,369.2857142857143,773.8571428571429,5822.571428571428,5172.857142857143,310.7142857142857,1357.4285714285713,331.57142857142856,1862.2857142857142,3090.285714285714,1619.7142857142858,1113.7142857142858,372.14285714285717,1486.0,86.28571428571429,1175.4285714285713,515.1428571428571,1781.0,241.0,4006.5714285714284,849.7142857142857,98.85714285714286,202.85714285714286,-370.42857142857144,87.57142857142857,1300.142857142857,814.8571428571429,439.14285714285717,512.2857142857143,1685.0,5553.571428571428,142.0,181.71428571428572,324.42857142857144,230.28571428571428,193.28571428571428,140.0,61.285714285714285,161.14285714285714,387.7142857142857,550.5714285714286,201.57142857142858,133.0,1064.0,5.714285714285714,7.428571428571429,374.57142857142856,0.0,0
460,1368.2857142857142,2804.1428571428573,1970.0,718.0,1474.2857142857142,723.8571428571429,3308.8571428571427,326.14285714285717,377.7142857142857,775.5714285714286,5978.0,4855.142857142857,310.7142857142857,1336.0,323.2857142857143,1888.7142857142858,2927.5714285714284,1653.4285714285713,1070.2857142857142,372.14285714285717,1482.5714285714287,79.85714285714286,979.1428571428571,504.7142857142857,1735.857142857143,241.0,3909.285714285714,852.5714285714286,91.42857142857143,203.57142857142858,653.8571428571429,87.14285714285714,1214.0,814.8571428571429,423.85714285714283,512.2857142857143,1619.142857142857,5435.0,132.85714285714286,176.42857142857142,307.14285714285717,188.57142857142858,193.28571428571428,137.14285714285714,61.285714285714285,161.14285714285714,381.85714285714283,538.1428571428571,201.85714285714286,139.85714285714286,982.7142857142857,5.714285714285714,6.571428571428571,364.42857142857144,0.2857142857142857,0
461,1374.857142857143,2715.1428571428573,1933.2857142857142,710.8571428571429,1446.7142857142858,704.1428571428571,3314.714285714286,322.7142857142857,382.42857142857144,797.0,5669.0,4633.0,310.7142857142857,1328.0,319.2857142857143,1888.7142857142858,2719.714285714286,1789.5714285714287,1032.7142857142858,372.14285714285717,1483.2857142857142,81.28571428571429,960.5714285714286,506.0,1694.5714285714287,241.0,3878.285714285714,815.1428571428571,94.42857142857143,203.57142857142858,656.1428571428571,80.0,1153.857142857143,814.8571428571429,415.7142857142857,512.2857142857143,1590.142857142857,5434.285714285715,132.85714285714286,179.14285714285714,294.85714285714283,166.14285714285714,193.28571428571428,133.42857142857142,61.285714285714285,161.14285714285714,355.85714285714283,532.8571428571429,201.85714285714286,138.85714285714286,965.4285714285714,5.714285714285714,6.571428571428571,356.42857142857144,0.2857142857142857,0
462,1497.857142857143,2726.5714285714284,1958.2857142857142,719.1428571428571,1384.4285714285713,712.2857142857143,3271.8571428571427,317.0,389.0,819.0,5565.571428571428,4324.571428571428,284.85714285714283,1309.5714285714287,307.42857142857144,1801.142857142857,1121.4285714285713,1656.142857142857,1022.1428571428571,392.42857142857144,998.5714285714286,81.42857142857143,956.4285714285714,504.7142857142857,1682.142857142857,232.57142857142858,3821.0,783.2857142857143,91.14285714285714,213.57142857142858,645.0,72.14285714285714,1116.857142857143,790.2857142857143,402.7142857142857,440.14285714285717,1556.4285714285713,5127.857142857143,127.28571428571429,179.71428571428572,273.14285714285717,252.0,195.14285714285714,143.42857142857142,62.857142857142854,161.71428571428572,351.42857142857144,548.0,215.85714285714286,130.28571428571428,879.1428571428571,7.0,6.285714285714286,360.57142857142856,0.2857142857142857,0
463,1424.4285714285713,2725.0,1906.857142857143,716.2857142857143,1352.5714285714287,713.2857142857143,3134.8571428571427,283.14285714285717,390.14285714285717,839.4285714285714,5512.142857142857,4136.571428571428,266.0,1313.4285714285713,307.14285714285717,1850.2857142857142,1019.2857142857143,1756.142857142857,986.8571428571429,395.85714285714283,1042.0,82.85714285714286,979.7142857142857,526.5714285714286,1666.857142857143,238.28571428571428,3620.714285714286,764.2857142857143,86.0,218.0,629.8571428571429,80.42857142857143,1100.5714285714287,743.0,392.57142857142856,453.2857142857143,1522.2857142857142,4850.571428571428,124.0,184.14285714285714,270.85714285714283,224.85714285714286,197.71428571428572,136.57142857142858,61.0,165.71428571428572,352.14285714285717,393.14285714285717,218.42857142857142,129.85714285714286,842.4285714285714,7.0,7.857142857142857,340.85714285714283,0.2857142857142857,0
464,1433.7142857142858,2705.714285714286,1878.857142857143,709.7142857142857,1355.0,722.1428571428571,3145.285714285714,249.28571428571428,380.0,831.7142857142857,5456.0,3957.285714285714,279.14285714285717,1330.142857142857,287.14285714285717,1849.2857142857142,824.4285714285714,1661.5714285714287,958.0,389.2857142857143,1019.4285714285714,82.85714285714286,995.2857142857143,528.0,1653.5714285714287,239.85714285714286,3478.4285714285716,752.8571428571429,84.57142857142857,225.71428571428572,655.0,69.28571428571429,1078.857142857143,709.4285714285714,373.2857142857143,421.2857142857143,1512.857142857143,4703.142857142857,125.85714285714286,175.42857142857142,264.42857142857144,239.28571428571428,205.14285714285714,133.71428571428572,68.71428571428571,164.0,318.0,388.0,212.85714285714286,135.28571428571428,809.4285714285714,7.428571428571429,7.714285714285714,344.7142857142857,0.2857142857142857,0
465,1439.2857142857142,2723.1428571428573,1711.4285714285713,743.1428571428571,1321.7142857142858,733.0,3127.5714285714284,236.28571428571428,378.7142857142857,817.1428571428571,5310.571428571428,3755.1428571428573,267.0,1297.0,252.14285714285714,1793.0,683.5714285714286,1771.5714285714287,924.1428571428571,378.57142857142856,947.2857142857143,86.14285714285714,1024.4285714285713,550.7142857142857,1647.5714285714287,240.71428571428572,3377.1428571428573,757.4285714285714,82.0,225.85714285714286,652.4285714285714,71.28571428571429,1051.4285714285713,673.5714285714286,369.2857142857143,413.7142857142857,1521.7142857142858,4515.571428571428,125.85714285714286,186.71428571428572,253.0,216.71428571428572,208.14285714285714,130.42857142857142,65.14285714285714,155.42857142857142,296.7142857142857,352.0,213.85714285714286,134.14285714285714,779.8571428571429,3.5714285714285716,7.142857142857143,349.2857142857143,0.2857142857142857,0
466,1374.0,2677.1428571428573,1721.2857142857142,735.7142857142857,1280.857142857143,728.8571428571429,3280.285714285714,232.71428571428572,378.0,816.2857142857143,5288.0,3604.0,266.0,1244.857142857143,236.42857142857142,1830.5714285714287,544.0,1750.0,892.7142857142857,371.14285714285717,900.4285714285714,93.28571428571429,1083.0,567.0,1606.142857142857,250.71428571428572,3433.4285714285716,776.2857142857143,79.42857142857143,238.42857142857142,623.8571428571429,76.57142857142857,1038.4285714285713,638.1428571428571,358.14285714285717,434.2857142857143,1486.4285714285713,4260.714285714285,115.71428571428571,181.0,258.85714285714283,221.57142857142858,216.0,133.71428571428572,63.714285714285715,154.28571428571428,282.0,349.2857142857143,204.14285714285714,134.71428571428572,721.8571428571429,8.142857142857142,7.571428571428571,347.85714285714283,0.2857142857142857,0
467,1379.4285714285713,2693.285714285714,1890.142857142857,785.0,1244.142857142857,744.4285714285714,3284.1428571428573,207.42857142857142,369.14285714285717,813.0,5003.428571428572,3559.5714285714284,266.0,1207.5714285714287,231.57142857142858,1814.7142857142858,373.42857142857144,1774.4285714285713,856.0,371.14285714285717,899.7142857142857,102.42857142857143,1090.2857142857142,581.5714285714286,1550.2857142857142,250.71428571428572,3294.4285714285716,761.4285714285714,83.0,238.42857142857142,661.8571428571429,79.0,1032.4285714285713,638.1428571428571,356.57142857142856,434.2857142857143,1512.2857142857142,4046.4285714285716,96.28571428571429,189.42857142857142,242.0,221.57142857142858,216.0,140.42857142857142,63.714285714285715,154.28571428571428,286.2857142857143,344.42857142857144,204.0,134.28571428571428,643.7142857142857,8.142857142857142,9.142857142857142,347.14285714285717,0.5714285714285714,0
468,1379.0,2666.1428571428573,1891.2857142857142,741.4285714285714,1198.2857142857142,746.0,3249.8571428571427,199.28571428571428,368.85714285714283,806.2857142857143,4884.857142857143,3388.5714285714284,266.0,1260.857142857143,222.28571428571428,1814.7142857142858,302.57142857142856,1691.7142857142858,819.5714285714286,371.14285714285717,894.7142857142857,100.71428571428571,1124.857142857143,589.7142857142857,1572.4285714285713,250.71428571428572,3236.4285714285716,755.4285714285714,76.0,239.14285714285714,702.7142857142857,78.57142857142857,1014.8571428571429,638.1428571428571,370.85714285714283,434.2857142857143,1528.2857142857142,4046.4285714285716,96.28571428571429,199.85714285714286,241.0,221.57142857142858,216.0,145.71428571428572,63.714285714285715,154.28571428571428,295.85714285714283,352.2857142857143,204.0,133.71428571428572,588.4285714285714,10.0,8.571428571428571,362.2857142857143,0.5714285714285714,0
469,1403.4285714285713,2661.8571428571427,1822.7142857142858,727.4285714285714,1152.857142857143,733.8571428571429,3208.4285714285716,199.0,366.2857142857143,787.1428571428571,4822.285714285715,3306.0,244.14285714285714,1277.2857142857142,224.42857142857142,1696.2857142857142,1729.4285714285713,1701.857142857143,814.2857142857143,365.57142857142856,887.2857142857143,101.57142857142857,1141.2857142857142,597.2857142857143,1559.2857142857142,227.71428571428572,3190.4285714285716,754.1428571428571,75.0,243.14285714285714,722.4285714285714,77.28571428571429,999.4285714285714,516.0,370.2857142857143,415.42857142857144,1471.0,3830.1428571428573,95.0,199.57142857142858,229.71428571428572,201.85714285714286,218.28571428571428,136.28571428571428,67.42857142857143,129.28571428571428,298.14285714285717,348.0,175.14285714285714,140.28571428571428,549.1428571428571,6.857142857142857,8.285714285714286,362.2857142857143,0.5714285714285714,0
470,1444.0,2602.714285714286,1831.857142857143,730.1428571428571,1137.0,717.2857142857143,3066.5714285714284,198.71428571428572,356.57142857142856,795.8571428571429,4595.285714285715,3147.5714285714284,244.14285714285714,1256.0,215.85714285714286,1635.2857142857142,1569.4285714285713,1488.857142857143,789.0,375.7142857142857,811.7142857142857,105.0,1131.857142857143,599.7142857142857,1547.4285714285713,231.57142857142858,3046.8571428571427,752.1428571428571,73.57142857142857,243.42857142857142,717.4285714285714,73.71428571428571,949.2857142857143,517.4285714285714,370.85714285714283,493.2857142857143,1431.7142857142858,3622.285714285714,106.57142857142857,209.14285714285714,228.71428571428572,207.0,225.28571428571428,130.57142857142858,69.14285714285714,122.85714285714286,297.0,296.7142857142857,171.85714285714286,147.0,495.7142857142857,8.857142857142858,9.285714285714286,386.14285714285717,0.5714285714285714,0
471,1399.0,2572.1428571428573,1820.142857142857,750.0,1052.142857142857,710.2857142857143,2797.8571428571427,197.0,351.14285714285717,785.7142857142857,4483.285714285715,3058.1428571428573,228.0,1205.2857142857142,210.85714285714286,1581.2857142857142,1629.142857142857,1537.5714285714287,742.7142857142857,373.2857142857143,776.2857142857143,103.0,1114.7142857142858,600.0,1509.4285714285713,232.0,2881.8571428571427,742.2857142857143,72.57142857142857,222.71428571428572,670.7142857142857,74.85714285714286,911.1428571428571,515.7142857142857,361.85714285714283,496.7142857142857,1392.7142857142858,3355.8571428571427,96.42857142857143,210.14285714285714,222.42857142857142,174.14285714285714,223.14285714285714,132.42857142857142,62.714285714285715,117.42857142857143,309.42857142857144,337.57142857142856,167.14285714285714,139.14285714285714,477.7142857142857,8.428571428571429,9.285714285714286,379.2857142857143,0.5714285714285714,0
472,1345.0,2368.714285714286,1986.4285714285713,710.0,1018.7142857142857,694.4285714285714,2661.714285714286,196.28571428571428,341.42857142857144,761.7142857142857,4317.285714285715,2882.4285714285716,212.42857142857142,1169.4285714285713,208.28571428571428,1570.5714285714287,1510.4285714285713,1404.142857142857,687.2857142857143,364.85714285714283,754.2857142857143,104.14285714285714,1095.0,581.0,1469.857142857143,211.85714285714286,2868.4285714285716,708.0,66.57142857142857,222.28571428571428,659.4285714285714,67.42857142857143,864.7142857142857,547.8571428571429,352.85714285714283,473.42857142857144,1335.7142857142858,3345.4285714285716,89.28571428571429,202.71428571428572,219.14285714285714,181.71428571428572,229.57142857142858,131.42857142857142,65.42857142857143,107.14285714285714,318.57142857142856,356.85714285714283,155.71428571428572,133.0,453.57142857142856,8.428571428571429,8.714285714285714,372.57142857142856,0.5714285714285714,0
473,1358.142857142857,2388.285714285714,1960.857142857143,706.5714285714286,967.4285714285714,680.0,2547.4285714285716,189.57142857142858,348.14285714285717,746.5714285714286,4154.285714285715,2692.8571428571427,198.71428571428572,1141.857142857143,207.28571428571428,1514.0,1383.2857142857142,1429.4285714285713,662.2857142857143,363.14285714285717,730.5714285714286,97.85714285714286,1049.2857142857142,568.5714285714286,1409.2857142857142,191.85714285714286,2609.1428571428573,673.4285714285714,62.714285714285715,203.42857142857142,642.2857142857143,63.0,820.2857142857143,497.85714285714283,350.14285714285717,456.0,1315.142857142857,3274.4285714285716,81.85714285714286,206.42857142857142,195.71428571428572,180.85714285714286,228.57142857142858,123.85714285714286,68.71428571428571,103.71428571428571,321.42857142857144,343.2857142857143,161.57142857142858,131.71428571428572,418.7142857142857,3.857142857142857,8.428571428571429,364.57142857142856,0.7142857142857143,0
474,1332.4285714285713,2222.5714285714284,1924.142857142857,687.2857142857143,894.4285714285714,661.1428571428571,2462.1428571428573,187.85714285714286,341.0,740.4285714285714,3948.285714285714,2575.1428571428573,198.71428571428572,1112.5714285714287,191.14285714285714,1526.4285714285713,1249.142857142857,1379.5714285714287,621.8571428571429,363.14285714285717,731.1428571428571,94.0,1034.2857142857142,548.2857142857143,1347.857142857143,191.85714285714286,2555.8571428571427,634.2857142857143,52.0,203.42857142857142,574.8571428571429,59.0,794.0,497.85714285714283,333.57142857142856,456.0,1256.5714285714287,3113.0,81.85714285714286,206.71428571428572,189.57142857142858,180.85714285714286,228.57142857142858,114.14285714285714,68.71428571428571,103.71428571428571,304.85714285714283,347.85714285714283,161.28571428571428,132.14285714285714,418.85714285714283,12.142857142857142,8.428571428571429,357.57142857142856,0.14285714285714285,0
475,1326.142857142857,2206.1428571428573,1880.5714285714287,700.4285714285714,889.4285714285714,641.5714285714286,2463.714285714286,186.71428571428572,334.2857142857143,723.0,3861.1428571428573,2510.8571428571427,198.71428571428572,1018.2857142857143,178.14285714285714,1526.4285714285713,1126.4285714285713,1413.0,590.8571428571429,363.14285714285717,732.2857142857143,89.14285714285714,1010.8571428571429,531.4285714285714,1218.142857142857,191.85714285714286,2397.5714285714284,606.2857142857143,46.42857142857143,202.71428571428572,530.5714285714286,51.42857142857143,762.2857142857143,497.85714285714283,313.7142857142857,456.0,1229.2857142857142,3113.0,81.85714285714286,200.71428571428572,177.0,180.85714285714286,228.57142857142858,110.42857142857143,68.71428571428571,103.71428571428571,306.7142857142857,341.57142857142856,161.28571428571428,130.71428571428572,384.7142857142857,10.285714285714286,8.714285714285714,355.42857142857144,0.14285714285714285,0
476,1218.0,2109.1428571428573,1856.7142857142858,699.0,876.7142857142857,618.8571428571429,2257.8571428571427,182.14285714285714,331.2857142857143,702.0,3749.8571428571427,2399.5714285714284,182.71428571428572,959.8571428571429,185.0,1399.2857142857142,1007.7142857142857,1392.4285714285713,555.8571428571429,363.0,671.4285714285714,86.42857142857143,981.5714285714286,508.0,1230.2857142857142,206.14285714285714,2299.4285714285716,591.1428571428571,41.714285714285715,181.42857142857142,498.42857142857144,54.714285714285715,723.0,428.57142857142856,308.42857142857144,504.0,1189.0,2747.0,80.71428571428571,202.85714285714286,169.28571428571428,182.14285714285714,218.42857142857142,108.85714285714286,67.71428571428571,98.14285714285714,302.2857142857143,330.0,156.85714285714286,120.28571428571429,356.57142857142856,13.571428571428571,8.857142857142858,344.2857142857143,0.2857142857142857,0
477,1197.857142857143,2016.142857142857,1771.5714285714287,696.4285714285714,834.0,583.1428571428571,2282.0,204.28571428571428,326.57142857142856,686.4285714285714,3690.0,2287.4285714285716,166.85714285714286,922.0,174.14285714285714,1372.142857142857,944.4285714285714,1410.7142857142858,541.5714285714286,362.14285714285717,681.1428571428571,84.42857142857143,965.7142857142857,491.14285714285717,1170.2857142857142,198.0,2236.5714285714284,571.1428571428571,42.285714285714285,181.14285714285714,480.2857142857143,59.285714285714285,698.5714285714286,427.42857142857144,294.85714285714283,454.2857142857143,1207.0,2681.714285714286,65.85714285714286,193.85714285714286,162.42857142857142,190.57142857142858,208.71428571428572,105.57142857142857,66.85714285714286,93.28571428571429,276.7142857142857,374.2857142857143,160.28571428571428,111.0,317.0,11.571428571428571,5.714285714285714,332.0,0.2857142857142857,0
478,1162.142857142857,1924.142857142857,1761.7142857142858,657.4285714285714,797.0,567.1428571428571,2309.285714285714,195.42857142857142,324.85714285714283,650.5714285714286,3517.1428571428573,2240.285714285714,150.71428571428572,907.4285714285714,173.14285714285714,1382.5714285714287,652.5714285714286,1419.857142857143,511.85714285714283,375.14285714285717,677.8571428571429,82.28571428571429,923.1428571428571,476.42857142857144,1122.857142857143,182.42857142857142,2164.5714285714284,538.0,42.142857142857146,169.14285714285714,447.0,57.714285714285715,658.4285714285714,367.14285714285717,285.85714285714283,456.2857142857143,1206.857142857143,2636.714285714286,63.57142857142857,183.28571428571428,150.57142857142858,205.0,207.28571428571428,97.28571428571429,65.0,84.71428571428571,270.14285714285717,329.2857142857143,162.71428571428572,118.42857142857143,294.85714285714283,14.857142857142858,6.428571428571429,322.7142857142857,0.2857142857142857,0
479,1182.142857142857,1927.7142857142858,1650.0,649.2857142857143,734.1428571428571,535.4285714285714,2257.5714285714284,187.71428571428572,328.14285714285717,652.8571428571429,3454.285714285714,2179.1428571428573,121.0,895.2857142857143,167.14285714285714,1308.7142857142858,511.85714285714283,1382.0,497.0,381.14285714285717,644.2857142857143,75.14285714285714,871.2857142857143,455.42857142857144,1031.142857142857,183.14285714285714,2063.8571428571427,493.0,46.285714285714285,174.14285714285714,432.85714285714283,61.142857142857146,618.8571428571429,332.85714285714283,268.14285714285717,457.42857142857144,1174.5714285714287,2387.4285714285716,63.142857142857146,183.85714285714286,144.0,226.14285714285714,196.85714285714286,94.0,67.0,82.42857142857143,266.85714285714283,412.0,163.85714285714286,118.14285714285714,289.2857142857143,15.571428571428571,6.142857142857143,326.42857142857144,0.2857142857142857,0
480,1320.2857142857142,1718.0,1570.142857142857,654.1428571428571,656.0,513.7142857142857,2193.4285714285716,168.85714285714286,321.0,639.7142857142857,3372.1428571428573,2118.285714285714,115.42857142857143,844.1428571428571,156.14285714285714,1238.2857142857142,419.85714285714283,1309.142857142857,460.42857142857144,365.57142857142856,614.1428571428571,73.42857142857143,833.4285714285714,438.57142857142856,1010.4285714285714,171.28571428571428,1920.4285714285713,458.85714285714283,41.142857142857146,162.71428571428572,420.7142857142857,57.0,555.2857142857143,322.7142857142857,251.85714285714286,437.14285714285717,1119.857142857143,2206.8571428571427,58.714285714285715,187.85714285714286,134.28571428571428,220.57142857142858,188.14285714285714,90.28571428571429,65.14285714285714,81.85714285714286,269.2857142857143,1069.7142857142858,160.71428571428572,115.57142857142857,261.57142857142856,16.428571428571427,8.0,320.42857142857144,0.14285714285714285,0
481,1232.2857142857142,1689.142857142857,1571.857142857143,587.7142857142857,707.1428571428571,513.4285714285714,2146.285714285714,141.14285714285714,315.2857142857143,625.0,3278.1428571428573,1937.2857142857142,115.42857142857143,806.0,151.71428571428572,1250.857142857143,419.2857142857143,1316.7142857142858,420.7142857142857,365.57142857142856,615.0,74.85714285714286,847.0,439.42857142857144,951.8571428571429,171.28571428571428,1833.5714285714287,587.7142857142857,52.285714285714285,162.71428571428572,404.85714285714283,57.42857142857143,543.8571428571429,322.7142857142857,238.14285714285714,437.14285714285717,1065.857142857143,2052.5714285714284,58.714285714285715,181.71428571428572,132.14285714285714,220.57142857142858,188.14285714285714,88.28571428571429,65.14285714285714,81.85714285714286,253.28571428571428,1297.857142857143,160.71428571428572,107.42857142857143,219.71428571428572,8.142857142857142,8.0,318.42857142857144,0.42857142857142855,0
482,1234.142857142857,1625.4285714285713,1535.5714285714287,592.5714285714286,663.0,465.0,2062.5714285714284,128.71428571428572,316.7142857142857,611.2857142857143,3171.1428571428573,1863.7142857142858,115.42857142857143,791.5714285714286,150.28571428571428,1250.857142857143,409.2857142857143,1208.142857142857,411.42857142857144,365.57142857142856,615.0,81.0,821.4285714285714,445.42857142857144,952.1428571428571,171.28571428571428,1801.4285714285713,582.2857142857143,52.142857142857146,162.71428571428572,397.42857142857144,56.714285714285715,506.0,322.7142857142857,236.14285714285714,437.14285714285717,1040.7142857142858,2052.5714285714284,58.714285714285715,181.71428571428572,122.71428571428571,220.57142857142858,188.14285714285714,88.85714285714286,65.14285714285714,81.85714285714286,245.85714285714286,1299.2857142857142,160.71428571428572,108.28571428571429,197.71428571428572,8.142857142857142,7.857142857142857,294.57142857142856,0.42857142857142855,0
483,1100.7142857142858,1554.142857142857,1422.5714285714287,567.7142857142857,638.0,486.2857142857143,1984.5714285714287,144.57142857142858,310.57142857142856,595.2857142857143,3125.4285714285716,1823.4285714285713,100.0,799.2857142857143,139.0,1124.7142857142858,437.2857142857143,1169.857142857143,402.2857142857143,328.7142857142857,592.7142857142857,83.14285714285714,813.7142857142857,451.14285714285717,866.2857142857143,137.57142857142858,1761.5714285714287,572.4285714285714,56.42857142857143,164.42857142857142,397.57142857142856,53.0,497.0,299.14285714285717,225.71428571428572,439.7142857142857,1043.0,1992.2857142857142,53.714285714285715,180.42857142857142,119.57142857142857,193.0,183.57142857142858,87.0,65.42857142857143,67.57142857142857,243.71428571428572,1310.4285714285713,165.0,110.57142857142857,202.85714285714286,4.857142857142857,8.571428571428571,289.42857142857144,0.2857142857142857,0
484,1025.5714285714287,1546.0,1349.142857142857,558.5714285714286,621.2857142857143,484.0,2057.714285714286,100.14285714285714,315.42857142857144,569.8571428571429,3060.0,1837.7142857142858,91.42857142857143,775.0,138.71428571428572,1078.142857142857,449.2857142857143,1097.4285714285713,375.2857142857143,302.57142857142856,580.1428571428571,82.42857142857143,787.8571428571429,442.14285714285717,857.8571428571429,135.57142857142858,1677.7142857142858,554.1428571428571,47.714285714285715,165.71428571428572,402.7142857142857,48.42857142857143,466.85714285714283,252.28571428571428,214.28571428571428,417.57142857142856,983.2857142857143,1830.4285714285713,49.857142857142854,191.85714285714286,119.14285714285714,241.71428571428572,185.57142857142858,83.28571428571429,69.28571428571429,67.28571428571429,238.14285714285714,1314.142857142857,160.0,108.14285714285714,190.57142857142858,7.857142857142857,9.285714285714286,287.57142857142856,0.5714285714285714,0
485,996.0,1521.7142857142858,1347.2857142857142,568.7142857142857,586.4285714285714,462.7142857142857,1980.2857142857142,84.0,310.0,547.2857142857143,3006.714285714286,1734.7142857142858,69.28571428571429,744.1428571428571,126.42857142857143,1006.1428571428571,443.2857142857143,1037.142857142857,356.14285714285717,286.0,534.2857142857143,90.57142857142857,782.0,426.42857142857144,821.4285714285714,132.85714285714286,1558.857142857143,555.2857142857143,42.57142857142857,179.28571428571428,420.0,48.142857142857146,454.0,258.14285714285717,202.85714285714286,436.85714285714283,907.4285714285714,1715.7142857142858,43.42857142857143,194.71428571428572,210.42857142857142,249.14285714285714,179.57142857142858,85.57142857142857,69.0,68.71428571428571,223.85714285714286,1305.7142857142858,161.0,99.14285714285714,188.14285714285714,4.571428571428571,8.142857142857142,276.2857142857143,0.5714285714285714,0
486,947.7142857142857,1457.5714285714287,1317.7142857142858,575.2857142857143,569.8571428571429,462.42857142857144,1901.4285714285713,76.14285714285714,288.2857142857143,517.7142857142857,2839.4285714285716,1655.142857142857,102.42857142857143,700.0,112.42857142857143,972.2857142857143,462.2857142857143,878.0,334.0,266.85714285714283,491.2857142857143,91.28571428571429,783.4285714285714,426.42857142857144,801.0,135.57142857142858,1441.142857142857,555.5714285714286,36.857142857142854,177.57142857142858,427.2857142857143,43.142857142857146,455.7142857142857,220.28571428571428,196.0,437.57142857142856,914.1428571428571,1602.5714285714287,39.714285714285715,203.85714285714286,207.28571428571428,236.85714285714286,180.42857142857142,80.42857142857143,84.85714285714286,68.28571428571429,213.0,1190.7142857142858,165.28571428571428,85.28571428571429,182.28571428571428,6.714285714285714,8.714285714285714,260.57142857142856,0.8571428571428571,0
487,827.5714285714286,1424.5714285714287,1280.4285714285713,534.8571428571429,572.5714285714286,443.42857142857144,1774.142857142857,78.42857142857143,283.14285714285717,472.7142857142857,2665.285714285714,1591.7142857142858,124.71428571428571,672.5714285714286,105.42857142857143,931.4285714285714,509.2857142857143,885.8571428571429,324.14285714285717,259.0,481.0,79.28571428571429,767.8571428571429,420.42857142857144,711.5714285714286,140.42857142857142,1450.4285714285713,532.7142857142857,37.857142857142854,181.28571428571428,448.42857142857144,39.0,441.85714285714283,192.57142857142858,186.85714285714286,426.0,912.7142857142857,1473.857142857143,38.142857142857146,196.85714285714286,207.28571428571428,223.14285714285714,174.0,76.57142857142857,83.0,61.714285714285715,193.71428571428572,551.4285714285714,165.28571428571428,86.14285714285714,163.28571428571428,5.857142857142857,7.428571428571429,258.85714285714283,0.8571428571428571,0
488,716.4285714285714,1373.857142857143,1203.857142857143,559.2857142857143,472.2857142857143,405.7142857142857,1754.7142857142858,78.42857142857143,274.85714285714283,453.85714285714283,2677.714285714286,1527.7142857142858,124.71428571428571,649.8571428571429,97.28571428571429,913.8571428571429,471.0,842.7142857142857,344.57142857142856,259.0,472.0,78.0,699.5714285714286,402.2857142857143,672.1428571428571,140.42857142857142,1202.2857142857142,362.14285714285717,28.142857142857142,181.42857142857142,441.14285714285717,33.857142857142854,410.7142857142857,192.57142857142858,183.85714285714286,426.0,905.8571428571429,1433.4285714285713,38.142857142857146,193.28571428571428,201.0,223.14285714285714,174.0,74.28571428571429,83.0,61.714285714285715,191.42857142857142,299.85714285714283,165.28571428571428,75.57142857142857,169.14285714285714,5.857142857142857,6.0,215.0,1.2857142857142858,0
489,706.4285714285714,1331.0,1193.4285714285713,536.2857142857143,443.2857142857143,428.0,1766.5714285714287,78.42857142857143,273.2857142857143,429.2857142857143,2618.714285714286,1411.4285714285713,124.71428571428571,628.2857142857143,89.57142857142857,913.8571428571429,475.57142857142856,817.2857142857143,326.7142857142857,259.0,469.0,67.71428571428571,676.2857142857143,402.2857142857143,619.8571428571429,140.42857142857142,1375.0,341.14285714285717,29.0,181.42857142857142,439.0,31.857142857142858,405.2857142857143,192.57142857142858,179.57142857142858,426.0,915.1428571428571,1433.4285714285713,38.142857142857146,193.57142857142858,194.0,223.14285714285714,174.0,71.28571428571429,83.0,61.714285714285715,180.57142857142858,291.57142857142856,165.28571428571428,74.85714285714286,158.28571428571428,5.857142857142857,6.142857142857143,181.0,1.2857142857142858,0
490,866.2857142857143,1323.2857142857142,1213.5714285714287,533.7142857142857,433.14285714285717,397.7142857142857,1872.857142857143,77.42857142857143,271.0,434.57142857142856,2565.8571428571427,1352.142857142857,113.14285714285714,602.0,82.14285714285714,876.8571428571429,440.42857142857144,788.1428571428571,329.0,239.42857142857142,412.85714285714283,63.0,653.1428571428571,397.7142857142857,602.5714285714286,144.28571428571428,1341.5714285714287,346.57142857142856,24.571428571428573,166.0,434.85714285714283,30.714285714285715,377.14285714285717,153.14285714285714,176.0,350.85714285714283,892.0,1272.857142857143,36.57142857142857,191.0,188.57142857142858,246.85714285714286,147.85714285714286,71.14285714285714,82.14285714285714,56.0,165.28571428571428,284.14285714285717,159.28571428571428,72.0,148.14285714285714,16.571428571428573,4.714285714285714,244.42857142857142,1.2857142857142858,0
